1.505,0
1.51,0
1.515,1
1.52,0
1.525,1
1.53,1
1.535,1
1.54,1
1.545,0
1.55,1
1.555,0
1.56,1
1.565,1
1.57,1
1.575,0
1.58,1
1.585,0
1.59,1
1.595,0
1.6,0
1.605,0
1.61,0
1.615,1
1.62,1
1.625,1
1.63,0
1.635,1
1.64,0
1.645,1
1.65,1
1.655,0
1.66,0
1.665,1
1.67,1
1.675,1
1.68,0
1.685,1
1.69,1
1.695,0
1.7,1
1.705,1
1.71,1
1.715,1
1.72,0
1.725,1
1.73,1
1.735,1
1.74,1
1.745,0
1.75,0
1.755,1
1.76,1
1.765,0
1.77,0
1.775,0
1.78,0
1.785,0
1.79,0
1.795,0
1.8,0
1.805,0
1.81,1
1.815,1
1.82,1
1.825,0
1.83,0
1.835,0
1.84,1
1.845,0
1.85,0
1.855,0
1.86,0
1.865,0
1.87,1
1.875,0
1.88,1
1.885,1
1.89,1
1.895,0
1.9,0
1.905,1
1.91,1
1.915,1
1.92,1
1.925,0
1.93,1
1.935,1
1.94,0
1.945,1
1.95,0
1.955,1
1.96,1
1.965,1
1.97,1
1.975,1
1.98,0
1.985,0
1.99,0
1.995,0
2,1
2.005,1
2.01,1
2.015,1
2.02,1
2.025,0
2.03,0
2.035,1
2.04,0
2.045,1
2.05,0
2.055,1
2.06,1
2.065,0
2.07,1
2.075,0
2.08,1
2.085,0
2.09,1
2.095,1
2.1,0
2.105,0
2.11,0
2.115,1
2.12,1
2.125,1
2.13,1
2.135,1
2.14,1
2.145,0
2.15,1
2.155,1
2.16,1
2.165,0
2.17,0
2.175,0
2.18,0
2.185,1
2.19,0
2.195,1
2.2,1
2.205,0
2.21,0
2.215,0
2.22,0
2.225,1
2.23,1
2.235,0
2.24,1
2.245,1
2.25,1
2.255,0
2.26,1
2.265,1
2.27,0
2.275,0
2.28,1
2.285,1
2.29,0
2.295,0
2.3,1
2.305,0
2.31,0
2.315,1
2.32,0
2.325,0
2.33,1
2.335,0
2.34,1
2.345,1
2.35,0
2.355,0
2.36,1
2.365,0
2.37,1
2.375,0
2.38,0
2.385,1
2.39,0
2.395,0
2.4,0
2.405,1
2.41,1
2.415,0
2.42,1
2.425,0
2.43,0
2.435,0
2.44,0
2.445,0
2.45,0
2.455,1
2.46,1
2.465,0
2.47,0
2.475,0
2.48,1
2.485,1
2.49,0
2.495,1
2.5,1
2.505,0
2.51,0
2.515,1
2.52,0
2.525,0
2.53,0
2.535,0
2.54,0
2.545,0
2.55,0
2.555,1
2.56,0
2.565,1
2.57,0
2.575,1
2.58,0
2.585,1
2.59,1
2.595,1
2.6,0
2.605,0
2.61,0
2.615,1
2.62,1
2.625,0
2.63,0
2.635,1
2.64,0
2.645,1
2.65,1
2.655,0
2.66,1
2.665,1
2.67,0
2.675,0
2.68,0
2.685,0
2.69,0
2.695,1
2.7,0
2.705,0
2.71,1
2.715,1
2.72,1
2.725,0
2.73,1
2.735,0
2.74,0
2.745,1
2.75,0
2.755,1
2.76,1
2.765,1
2.77,0
2.775,1
2.78,1
2.785,1
2.79,0
2.795,1
2.8,0
2.805,0
2.81,0
2.815,0
2.82,1
2.825,0
2.83,1
2.835,0
2.84,0
2.845,0
2.85,1
2.855,0
2.86,1
2.865,0
2.87,1
2.875,1
2.88,1
2.885,1
2.89,0
2.895,0
2.9,0
2.905,1
2.91,0
2.915,1
2.92,0
2.925,0
2.93,1
2.935,1
2.94,0
2.945,0
2.95,0
2.955,1
2.96,0
2.965,0
2.97,1
2.975,0
2.98,0
2.985,0
2.99,0
2.995,1
3,0
3.005,0
3.01,0
3.015,0
3.02,1
3.025,1
3.03,0
3.035,0
3.04,1
3.045,1
3.05,1
3.055,1
3.06,1
3.065,1
3.07,1
3.075,1
3.08,1
3.085,0
3.09,0
3.095,0
3.1,1
3.105,1
3.11,1
3.115,0
3.12,1
3.125,1
3.13,1
3.135,1
3.14,1
3.145,0
3.15,1
3.155,0
3.16,0
3.165,0
3.17,1
3.175,1
3.18,0
3.185,0
3.19,0
3.195,0
3.2,1
3.205,0
3.21,0
3.215,1
3.22,0
3.225,1
3.23,0
3.235,0
3.24,0
3.245,0
3.25,0
3.255,1
3.26,1
3.265,1
3.27,1
3.275,0
3.28,0
3.285,0
3.29,0
3.295,0
3.3,1
3.305,1
3.31,0
3.315,1
3.32,0
3.325,1
3.33,0
3.335,0
3.34,1
3.345,0
3.35,1
3.355,0
3.36,1
3.365,0
3.37,0
3.375,1
3.38,1
3.385,1
3.39,0
3.395,0
3.4,0
3.405,0
3.41,0
3.415,0
3.42,1
3.425,0
3.43,0
3.435,0
3.44,1
3.445,1
3.45,1
3.455,1
3.46,0
3.465,1
3.47,0
3.475,0
3.48,1
3.485,1
3.49,1
3.495,1
3.5,0
3.505,0
3.51,1
3.515,0
3.52,0
3.525,0
3.53,1
3.535,0
3.54,0
3.545,1
3.55,1
3.555,0
3.56,0
3.565,1
3.57,1
3.575,0
3.58,1
3.585,1
3.59,0
3.595,1
3.6,1
3.605,0
3.61,1
3.615,0
3.62,0
3.625,1
3.63,1
3.635,0
3.64,1
3.645,0
3.65,1
3.655,1
3.66,0
3.665,1
3.67,1
3.675,1
3.68,0
3.685,0
3.69,1
3.695,0
3.7,1
3.705,1
3.71,1
3.715,1
3.72,1
3.725,1
3.73,0
3.735,0
3.74,1
3.745,1
3.75,1
3.755,0
3.76,0
3.765,1
3.77,0
3.775,0
3.78,1
3.785,1
3.79,0
3.795,1
3.8,1
3.805,1
3.81,1
3.815,1
3.82,1
3.825,1
3.83,0
3.835,1
3.84,0
3.845,1
3.85,0
3.855,1
3.86,0
3.865,0
3.87,0
3.875,1
3.88,1
3.885,1
3.89,0
3.895,0
3.9,1
3.905,1
3.91,0
3.915,1
3.92,0
3.925,0
3.93,1
3.935,0
3.94,0
3.945,1
3.95,1
3.955,1
3.96,1
3.965,1
3.97,0
3.975,1
3.98,1
3.985,0
3.99,0
3.995,0
4,1
4.005,0
4.01,1
4.015,1
4.02,0
4.025,1
4.03,0
4.035,0
4.04,0
4.045,1
4.05,0
4.055,0
4.06,0
4.065,1
4.07,0
4.075,1
4.08,1
4.085,1
4.09,1
4.095,0
4.1,1
4.105,0
4.11,1
4.115,1
4.12,1
4.125,0
4.13,1
4.135,0
4.14,1
4.145,0
4.15,0
4.155,0
4.16,0
4.165,1
4.17,1
4.175,1
4.18,0
4.185,1
4.19,0
4.195,1
4.2,1
4.205,0
4.21,0
4.215,1
4.22,1
4.225,1
4.23,0
4.235,1
4.24,1
4.245,0
4.25,1
4.255,1
4.26,1
4.265,1
4.27,0
4.275,1
4.28,1
4.285,1
4.29,1
4.295,0
4.3,0
4.305,1
4.31,1
4.315,0
4.32,0
4.325,0
4.33,0
4.335,0
4.34,0
4.345,0
4.35,0
4.355,0
4.36,1
4.365,1
4.37,1
4.375,0
4.38,0
4.385,0
4.39,1
4.395,0
4.4,0
4.405,0
4.41,0
4.415,0
4.42,1
4.425,0
4.43,1
4.435,1
4.44,1
4.445,0
4.45,0
4.455,1
4.46,1
4.465,1
4.47,1
4.475,0
4.48,1
4.485,1
4.49,0
4.495,1
4.5,0
4.505,1
4.51,1
4.515,1
4.52,1
4.525,1
4.53,0
4.535,0
4.54,0
4.545,0
4.55,1
4.555,1
4.56,1
4.565,1
4.57,1
4.575,0
4.58,0
4.585,1
4.59,0
4.595,1
4.6,0
4.605,1
4.61,1
4.615,0
4.62,1
4.625,0
4.63,1
4.635,0
4.64,1
4.645,1
4.65,0
4.655,0
4.66,0
4.665,1
4.67,1
4.675,1
4.68,1
4.685,1
4.69,1
4.695,0
4.7,1
4.705,1
4.71,1
4.715,0
4.72,0
4.725,0
4.73,0
4.735,1
4.74,0
4.745,1
4.75,1
4.755,0
4.76,0
4.765,0
4.77,0
4.775,1
4.78,1
4.785,0
4.79,1
4.795,1
4.8,1
4.805,0
4.81,1
4.815,1
4.82,0
4.825,0
4.83,1
4.835,1
4.84,0
4.845,0
4.85,1
4.855,0
4.86,0
4.865,1
4.87,0
4.875,0
4.88,1
4.885,0
4.89,1
4.895,1
4.9,0
4.905,0
4.91,1
4.915,0
4.92,1
4.925,0
4.93,0
4.935,1
4.94,0
4.945,0
4.95,0
4.955,1
4.96,1
4.965,0
4.97,1
4.975,0
4.98,0
4.985,0
4.99,0
4.995,0
5,0
5.005,1
5.01,1
5.015,0
5.02,0
5.025,0
5.03,1
5.035,1
5.04,0
5.045,1
5.05,1
5.055,0
5.06,0
5.065,1
5.07,0
5.075,0
5.08,0
5.085,0
5.09,0
5.095,0
5.1,0
5.105,1
5.11,0
5.115,1
5.12,0
5.125,1
5.13,0
5.135,1
5.14,1
5.145,1
5.15,0
5.155,0
5.16,0
5.165,1
5.17,1
5.175,0
5.18,0
5.185,1
5.19,0
5.195,1
5.2,1
5.205,0
5.21,1
5.215,1
5.22,0
5.225,0
5.23,0
5.235,0
5.24,0
5.245,1
5.25,0
5.255,0
5.26,1
5.265,1
5.27,1
5.275,0
5.28,1
5.285,0
5.29,0
5.295,1
5.3,0
5.305,1
5.31,1
5.315,1
5.32,0
5.325,1
5.33,1
5.335,1
5.34,0
5.345,1
5.35,0
5.355,0
5.36,0
5.365,0
5.37,1
5.375,0
5.38,1
5.385,0
5.39,0
5.395,0
5.4,1
5.405,0
5.41,1
5.415,0
5.42,1
5.425,1
5.43,1
5.435,1
5.44,0
5.445,0
5.45,0
5.455,1
5.46,0
5.465,1
5.47,0
5.475,0
5.48,1
5.485,1
5.49,0
5.495,0
5.5,0
5.505,1
5.51,0
5.515,0
5.52,1
5.525,0
5.53,0
5.535,0
5.54,0
5.545,1
5.55,0
5.555,0
5.56,0
5.565,0
5.57,1
5.575,1
5.58,0
5.585,0
5.59,1
5.595,1
5.6,1
5.605,1
5.61,1
5.615,1
5.62,1
5.625,1
5.63,1
5.635,0
5.64,0
5.645,0
5.65,1
5.655,1
5.66,1
5.665,0
5.67,1
5.675,1
5.68,1
5.685,1
5.69,1
5.695,0
5.7,1
5.705,0
5.71,0
5.715,0
5.72,1
5.725,1
5.73,0
5.735,0
5.74,0
5.745,0
5.75,1
5.755,0
5.76,0
5.765,1
5.77,0
5.775,1
5.78,0
5.785,0
5.79,0
5.795,0
5.8,0
5.805,1
5.81,1
5.815,1
5.82,1
5.825,0
5.83,0
5.835,0
5.84,0
5.845,0
5.85,1
5.855,1
5.86,0
5.865,1
5.87,0
5.875,1
5.88,0
5.885,0
5.89,1
5.895,0
5.9,1
5.905,0
5.91,1
5.915,0
5.92,0
5.925,1
5.93,1
5.935,1
5.94,0
5.945,0
5.95,0
5.955,0
5.96,0
5.965,0
5.97,1
5.975,0
5.98,0
5.985,0
5.99,1
5.995,1
6,1
