1.335,6.26262
1.34,5.54521
1.345,4.66212
1.35,3.13898
1.355,2.55523
1.36,6.34233
1.365,5.89129
1.37,5.98904
1.375,2.89093
1.38,4.96695
1.385,5.29194
1.39,5.32945
1.395,4.32497
1.4,5.35024
1.405,4.7062
1.41,5.38586
1.415,4.15141
1.42,6.24865
1.425,4.95084
1.43,4.49545
1.435,3.10572
1.44,5.36316
1.445,4.89159
1.45,3.13269
1.455,5.04656
1.46,3.46678
1.465,3.43687
1.47,5.12535
1.475,5.15256
1.48,3.76051
1.485,5.46462
1.49,4.31747
1.495,5.79441
1.5,3.89762
1.505,5.06785
1.51,3.54813
1.515,5.02805
1.52,5.00812
1.525,5.1139
1.53,6.12608
1.535,6.5843
1.54,5.25335
1.545,6.09935
1.55,5.38611
1.555,3.62543
1.56,4.13074
1.565,5.99345
1.57,4.79275
1.575,4.61737
1.58,6.23236
1.585,5.17476
1.59,5.66213
1.595,4.57743
1.6,5.80078
1.605,5.10246
1.61,6.0206
1.615,5.35377
1.62,4.83811
1.625,4.54168
1.63,4.98724
1.635,3.86683
1.64,4.17737
1.645,3.25704
1.65,5.43544
1.655,5.21685
1.66,4.07354
1.665,4.99044
1.67,4.95818
1.675,4.55608
1.68,4.42136
1.685,4.86511
1.69,6.26833
1.695,4.94817
1.7,3.78705
1.705,4.94778
1.71,5.5138
1.715,4.82809
1.72,4.54279
1.725,3.60743
1.73,5.54699
1.735,4.94831
1.74,5.63796
1.745,5.0639
1.75,5.67453
1.755,5.06563
1.76,4.38722
1.765,4.8794
1.77,4.41083
1.775,3.39051
1.78,4.6827
1.785,4.32529
1.79,3.447
1.795,5.36465
1.8,5.48939
1.805,5.47902
1.81,5.01176
1.815,4.7954
1.82,4.97183
1.825,4.53567
1.83,5.35885
1.835,6.32733
1.84,5.71589
1.845,5.5468
1.85,5.90111
1.855,5.28969
1.86,7.13304
1.865,5.343
1.87,4.75201
1.875,3.867
1.88,5.9734
1.885,4.55958
1.89,4.46666
1.895,5.18853
1.9,4.89717
1.905,5.11027
1.91,4.80127
1.915,5.42025
1.92,5.39642
1.925,5.93592
1.93,6.31816
1.935,4.84319
1.94,3.71593
1.945,5.98833
1.95,4.11099
1.955,6.87162
1.96,7.03005
1.965,4.89898
1.97,3.37479
1.975,5.4818
1.98,5.71049
1.985,5.57117
1.99,5.12639
1.995,5.80871
2,4.66135
2.005,4.99757
2.01,5.38727
2.015,4.5524
2.02,5.2029
2.025,3.56704
2.03,3.64532
2.035,5.30607
2.04,4.43511
2.045,3.7311
2.05,4.13836
2.055,4.92706
2.06,5.66622
2.065,4.44218
2.07,3.91726
2.075,4.17054
2.08,4.67806
2.085,4.58971
2.09,4.70189
2.095,5.52041
2.1,4.48006
2.105,5.46969
2.11,4.41827
2.115,3.37402
2.12,5.3174
2.125,3.0245
2.13,5.4711
2.135,6.128
2.14,3.78054
2.145,4.44747
2.15,7.28137
2.155,5.81233
2.16,4.64651
2.165,5.02525
2.17,3.83497
2.175,4.26042
2.18,4.74319
2.185,6.50086
2.19,3.24071
2.195,3.37854
2.2,4.49113
2.205,5.80641
2.21,7.24454
2.215,4.05461
2.22,6.1419
2.225,5.78557
2.23,7.19291
2.235,3.59315
2.24,3.51584
2.245,4.94671
2.25,5.20428
2.255,4.05242
2.26,4.72371
2.265,5.94547
2.27,3.47429
2.275,4.63424
2.28,4.86824
2.285,5.37391
2.29,4.77087
2.295,5.29259
2.3,2.88674
2.305,4.6065
2.31,4.47048
2.315,5.05567
2.32,5.70989
2.325,2.81607
2.33,3.8253
2.335,5.72677
2.34,6.62636
2.345,5.81347
2.35,6.87665
2.355,5.49252
2.36,6.4277
2.365,3.72431
2.37,5.5594
2.375,4.78928
2.38,3.11734
2.385,4.33456
2.39,5.1081
2.395,4.49218
2.4,4.05486
2.405,6.07754
2.41,6.82835
2.415,5.35767
2.42,4.37705
2.425,3.84373
2.43,3.26884
2.435,4.60363
2.44,3.23612
2.445,3.42873
2.45,5.73777
2.455,4.93985
2.46,6.46603
2.465,3.89408
2.47,4.81052
2.475,4.62496
2.48,4.69877
2.485,5.23103
2.49,4.80297
2.495,5.39061
2.5,5.86995
2.505,5.76885
2.51,4.92078
2.515,4.95451
2.52,4.99922
2.525,4.7088
2.53,7.6436
2.535,5.65822
2.54,6.23674
2.545,5.46695
2.55,3.67331
2.555,4.1345
2.56,4.13517
2.565,4.7674
2.57,5.51422
2.575,6.36562
2.58,4.90018
2.585,5.59237
2.59,5.97293
2.595,6.47262
2.6,5.39288
2.605,3.7104
2.61,4.69981
2.615,5.99947
2.62,4.55455
2.625,6.64642
2.63,6.43991
2.635,4.2058
2.64,7.38241
2.645,4.23813
2.65,6.50002
2.655,6.70864
2.66,3.46879
2.665,4.60597
2.67,5.21396
2.675,4.90514
2.68,3.94172
2.685,5.52663
2.69,4.18842
2.695,5.59023
2.7,6.38271
2.705,5.69285
2.71,3.77046
2.715,5.19968
2.72,7.29533
2.725,4.05779
2.73,6.19486
2.735,4.22402
2.74,5.07891
2.745,5.96579
2.75,4.99468
2.755,4.73197
2.76,5.00147
2.765,5.06286
2.77,6.15987
2.775,4.61515
2.78,5.46217
2.785,5.22386
2.79,4.3802
2.795,4.25509
2.8,3.77803
2.805,5.04569
2.81,5.73601
2.815,4.8969
2.82,3.3158
2.825,3.55165
2.83,3.35283
2.835,4.23513
2.84,5.29441
2.845,4.66034
2.85,3.22111
2.855,4.48443
2.86,5.10257
2.865,6.33477
2.87,6.25187
2.875,3.51084
2.88,4.57442
2.885,4.25561
2.89,5.89187
2.895,6.2575
2.9,4.89241
2.905,4.31293
2.91,4.63965
2.915,4.96206
2.92,5.55239
2.925,5.34542
2.93,3.58761
2.935,3.62853
2.94,5.28066
2.945,4.69251
2.95,3.41615
2.955,5.88065
2.96,4.67023
2.965,6.17707
2.97,4.49562
2.975,5.34285
2.98,5.36424
2.985,5.25325
2.99,6.38159
2.995,5.23317
3,4.5993
3.005,5.10728
3.01,6.02885
3.015,4.80197
3.02,4.85447
3.025,5.08573
3.03,3.8543
3.035,3.8375
3.04,4.20366
3.045,6.18852
3.05,5.97105
3.055,3.91578
3.06,4.28792
3.065,3.88033
3.07,4.07989
3.075,5.44702
3.08,5.84502
3.085,6.15592
3.09,5.82127
3.095,5.53209
3.1,5.40149
3.105,5.96472
3.11,3.10423
3.115,6.75244
3.12,4.90866
3.125,5.94824
3.13,6.16603
3.135,7.71368
3.14,3.77684
3.145,3.63594
3.15,3.14848
3.155,5.50212
3.16,6.31739
3.165,6.41515
3.17,4.04181
3.175,6.21448
3.18,5.37221
3.185,4.23357
3.19,5.20154
3.195,4.67231
3.2,5.34683
3.205,5.44233
3.21,4.32178
3.215,4.76589
3.22,4.42295
3.225,5.40358
3.23,3.27696
3.235,5.61955
3.24,6.57099
3.245,5.91414
3.25,4.12719
3.255,5.14781
3.26,5.36988
3.265,5.22888
3.27,4.56941
3.275,3.90754
3.28,4.47947
3.285,5.37511
3.29,5.14969
3.295,4.3442
3.3,6.68219
3.305,4.86941
3.31,3.82512
3.315,3.7334
3.32,4.50437
3.325,4.53004
3.33,6.38492
3.335,5.51465
3.34,6.96741
3.345,6.64055
3.35,4.75444
3.355,5.0145
3.36,3.27174
3.365,6.48714
3.37,4.54298
3.375,4.98488
3.38,5.09373
3.385,5.34558
3.39,4.54839
3.395,6.01289
3.4,5.6206
3.405,6.78003
3.41,4.96678
3.415,5.05654
3.42,6.00759
3.425,4.81491
3.43,4.79722
3.435,4.82359
3.44,6.03756
3.445,5.03117
3.45,5.61979
3.455,4.09697
3.46,5.50213
3.465,4.70219
3.47,6.28926
3.475,5.28845
3.48,5.14077
3.485,5.7016
3.49,7.24849
3.495,6.52516
3.5,5.4492
3.505,5.16891
3.51,5.63281
3.515,5.47224
3.52,4.62637
3.525,5.03177
3.53,4.75719
3.535,2.95974
3.54,6.08916
3.545,3.53033
3.55,4.03107
3.555,6.12697
3.56,5.92943
3.565,4.54658
3.57,3.36403
3.575,3.56321
3.58,3.79692
3.585,4.53103
3.59,2.06672
3.595,5.74431
3.6,4.59335
3.605,4.85572
3.61,4.55824
3.615,5.18079
3.62,4.91864
3.625,5.51289
3.63,7.01658
3.635,3.00867
3.64,5.52975
3.645,3.63089
3.65,6.92148
3.655,5.00471
3.66,3.76039
3.665,4.20773
3.67,4.48612
3.675,3.58556
3.68,6.46367
3.685,3.32375
3.69,4.75854
3.695,3.24291
3.7,5.47967
3.705,4.51191
3.71,6.19083
3.715,4.03359
3.72,5.09967
3.725,4.35984
3.73,4.04032
3.735,5.91882
3.74,6.72214
3.745,5.97527
3.75,6.82477
3.755,5.37483
3.76,5.51221
3.765,5.37128
3.77,4.46086
3.775,5.89647
3.78,4.50229
3.785,5.30792
3.79,6.21263
3.795,5.06983
3.8,3.8883
3.805,4.44461
3.81,3.69444
3.815,5.54916
3.82,3.92013
3.825,3.62908
3.83,6.12692
3.835,3.29134
3.84,5.84462
3.845,5.17893
3.85,4.9917
3.855,3.88511
3.86,4.24052
3.865,4.94407
3.87,6.32557
3.875,3.92715
3.88,5.54355
3.885,4.09461
3.89,5.77032
3.895,4.82764
3.9,5.02674
3.905,7.02142
3.91,4.56529
3.915,6.49428
3.92,4.67758
3.925,4.65306
3.93,5.3973
3.935,3.53674
3.94,4.8032
3.945,4.83044
3.95,5.94418
3.955,5.57184
3.96,2.51535
3.965,5.57611
3.97,5.05559
3.975,5.34623
3.98,4.34102
3.985,6.6145
3.99,5.16833
3.995,5.94384
4,2.96054
4.005,4.23144
4.01,5.58731
4.015,4.88013
4.02,4.96223
4.025,4.25592
4.03,4.66878
4.035,3.53391
4.04,6.05905
4.045,4.79075
4.05,6.51928
4.055,5.95861
4.06,5.1975
4.065,5.54006
4.07,5.11256
4.075,3.69973
4.08,4.0401
4.085,4.84399
4.09,4.87298
4.095,5.05754
4.1,6.58397
4.105,4.96643
4.11,5.36903
4.115,4.61302
4.12,5.15591
4.125,5.59218
4.13,4.58297
4.135,4.35523
4.14,3.50596
4.145,4.13367
4.15,4.37032
4.155,4.56699
4.16,3.86907
4.165,5.97857
4.17,5.06196
4.175,5.96597
4.18,4.89455
4.185,4.27944
4.19,4.82931
4.195,6.54295
4.2,3.63271
4.205,4.38313
4.21,3.4317
4.215,5.42938
4.22,6.52049
4.225,4.67394
4.23,6.16021
4.235,4.85725
4.24,5.61027
4.245,4.93461
4.25,3.92167
4.255,6.03721
4.26,3.4641
4.265,6.23132
4.27,5.31708
4.275,3.52594
4.28,4.31964
4.285,5.38901
4.29,4.79001
4.295,3.93141
4.3,4.80037
4.305,4.32581
4.31,4.58721
4.315,5.05528
4.32,4.3323
4.325,6.08109
4.33,3.13797
4.335,4.63187
4.34,4.23502
4.345,4.89548
4.35,4.49362
4.355,5.92612
4.36,4.99797
4.365,4.28963
4.37,5.53418
4.375,4.9507
4.38,6.7501
4.385,5.58048
4.39,5.58332
4.395,5.37699
4.4,4.86415
4.405,5.28578
4.41,4.57942
4.415,4.27116
4.42,5.92439
4.425,6.16568
4.43,5.39758
4.435,4.57476
4.44,6.7269
4.445,4.6904
4.45,4.79199
4.455,5.76575
4.46,5.86047
4.465,6.19132
4.47,4.96515
4.475,5.91798
4.48,4.12759
4.485,6.10328
4.49,4.80152
4.495,3.38803
4.5,5.54774
4.505,6.32514
4.51,5.8683
4.515,5.70051
4.52,4.56447
4.525,3.32015
4.53,5.81289
4.535,4.55241
4.54,5.60144
4.545,4.73693
4.55,3.74496
4.555,5.78518
4.56,4.87046
4.565,4.13752
4.57,6.301
4.575,4.20671
4.58,6.15093
4.585,4.2006
4.59,3.53147
4.595,5.56118
4.6,7.52848
4.605,5.47445
4.61,5.32912
4.615,4.81912
4.62,5.51221
4.625,5.03673
4.63,4.36623
4.635,4.6992
4.64,4.08482
4.645,5.41306
4.65,4.582
4.655,5.44981
4.66,4.4519
4.665,5.74599
4.67,6.11737
4.675,6.12795
4.68,7.48428
4.685,6.86783
4.69,4.81029
4.695,3.70711
4.7,4.87202
4.705,4.95085
4.71,4.89342
4.715,4.17588
4.72,4.31856
4.725,4.59884
4.73,4.67939
4.735,4.28509
4.74,5.8496
4.745,3.37577
4.75,6.96796
4.755,4.21492
4.76,4.98213
4.765,4.30423
4.77,5.23599
4.775,5.44795
4.78,4.24409
4.785,3.5175
4.79,5.00511
4.795,5.09152
4.8,5.45134
4.805,6.43187
4.81,3.89044
4.815,3.93425
4.82,4.47246
4.825,7.2224
4.83,4.34559
4.835,5.14047
4.84,3.92095
4.845,5.58508
4.85,6.11652
4.855,6.17044
4.86,5.51463
4.865,4.60597
4.87,5.58368
4.875,4.51279
4.88,3.00093
4.885,5.74423
4.89,5.45256
4.895,4.5367
4.9,4.19241
4.905,3.43763
4.91,3.67359
4.915,6.27968
4.92,4.76388
4.925,4.72321
4.93,5.15686
4.935,5.88153
4.94,4.95722
4.945,4.70435
4.95,4.29771
4.955,5.7213
4.96,4.23286
4.965,5.79122
4.97,4.87056
4.975,5.27884
4.98,5.6404
4.985,5.50267
4.99,5.32963
4.995,6.90012
5,6.58917
5.005,5.42114
5.01,5.4552
5.015,4.49226
5.02,4.18105
5.025,4.70362
5.03,5.22495
5.035,5.50935
5.04,6.13622
5.045,4.59328
5.05,4.60688
5.055,3.79397
5.06,5.17783
5.065,5.85738
5.07,5.63101
5.075,3.14658
5.08,3.93019
5.085,3.7703
5.09,5.44921
5.095,5.00477
5.1,6.50766
5.105,3.24555
5.11,4.51293
5.115,6.05859
5.12,4.9763
5.125,4.96598
5.13,4.91796
5.135,7.24593
5.14,4.7042
5.145,5.55804
5.15,4.57879
5.155,6.50885
5.16,4.60249
5.165,3.83604
5.17,6.26333
5.175,4.58789
5.18,4.95293
5.185,4.15124
5.19,4.5835
5.195,3.755
5.2,4.44341
5.205,4.51234
5.21,5.58024
5.215,4.87667
5.22,5.34192
5.225,5.94042
5.23,3.70344
5.235,4.9523
5.24,6.12977
5.245,3.59177
5.25,5.49917
5.255,7.03927
5.26,5.99962
5.265,4.89483
5.27,4.4606
5.275,5.20312
5.28,5.28549
5.285,4.2111
5.29,6.69937
5.295,5.80804
5.3,4.85031
5.305,4.99473
5.31,3.08991
5.315,6.67913
5.32,3.97886
5.325,6.65702
5.33,3.36128
5.335,5.62808
5.34,4.95385
5.345,5.67735
5.35,4.84597
5.355,4.21159
5.36,5.56148
5.365,6.20644
5.37,6.56053
5.375,4.25271
5.38,3.21625
5.385,4.87818
5.39,6.78493
5.395,5.55508
5.4,4.9777
5.405,5.19526
5.41,4.26369
5.415,4.22253
5.42,5.63795
5.425,5.01156
5.43,7.4543
5.435,5.63949
5.44,6.60812
5.445,6.30155
5.45,4.31747
5.455,5.3269
5.46,4.59205
5.465,6.75156
5.47,4.00699
5.475,5.16754
5.48,3.87266
5.485,3.68479
5.49,4.83848
5.495,5.63109
5.5,4.69249
5.505,4.50209
5.51,6.7677
5.515,5.83616
5.52,3.88055
5.525,5.52411
5.53,4.6692
5.535,4.8316
5.54,6.4889
5.545,2.55688
5.55,5.35895
5.555,6.975
5.56,4.19396
5.565,5.74788
5.57,4.36661
5.575,5.8748
5.58,3.38158
5.585,3.57645
5.59,4.1162
5.595,6.08323
5.6,6.1159
5.605,4.33494
5.61,3.56093
5.615,5.7042
5.62,6.44188
5.625,3.82548
5.63,4.83267
5.635,5.63025
5.64,4.7457
5.645,4.68497
5.65,6.08981
5.655,5.53498
5.66,3.25968
5.665,4.43622
5.67,7.17731
5.675,4.35195
5.68,5.98821
5.685,5.32978
5.69,5.21997
5.695,4.11398
5.7,5.92535
5.705,4.36829
5.71,7.47423
5.715,4.20079
5.72,5.11189
5.725,4.45825
5.73,5.1554
5.735,5.47459
5.74,3.57255
5.745,5.01617
5.75,5.25878
5.755,4.06528
5.76,6.03818
5.765,5.59242
5.77,6.01073
5.775,5.58959
5.78,4.87472
5.785,3.45808
5.79,4.80583
5.795,3.76864
5.8,5.19563
5.805,4.49203
5.81,4.95768
5.815,5.04858
5.82,7.23351
5.825,4.36847
5.83,6.1015
5.835,4.63399
5.84,3.73942
5.845,6.15014
5.85,3.26668
5.855,5.50599
5.86,3.97846
5.865,5.24646
5.87,7.32238
5.875,7.09789
5.88,5.5984
5.885,5.5816
5.89,4.70264
5.895,4.61476
5.9,5.86814
5.905,4.0492
5.91,4.82259
5.915,7.26098
5.92,5.07717
5.925,4.54468
5.93,2.91101
5.935,4.75443
5.94,4.59815
5.945,4.575
5.95,4.52477
5.955,5.01742
5.96,6.25946
5.965,3.89857
5.97,5.12961
5.975,4.99696
5.98,3.81913
5.985,6.62295
5.99,6.48943
5.995,5.74291
6,4.70994
